0.1200887006236596,0.804624,0.8276010234986891,0.7884588031703001,0.819956
0.11252643670258897,0.814627,0.840754616455991,0.7994178625161623,0.819956
0.10978476987795883,0.787735,0.8101567838496211,0.7699943955875833,0.819956
0.11022138677202584,0.625646,0.6809661633659947,0.5968294227573955,0.819956
0.2376188834647784,0.799459,0.8246187002512287,0.7829928543972013,0.819956
0.13579267732213052,0.808232,0.831576461053194,0.792388599319653,0.819956
0.11154776511274361,0.777568,0.7989297828080972,0.7591651885923721,0.819956
0.15160962671376346,0.737476,0.7762839167396128,0.716946108184222,0.819956
0.13143909442123403,0.812495,0.8335296007976034,0.7972676299953638,0.819956
0.12257067109929042,0.808314,0.8340828351420011,0.7927701309711579,0.819956
0.13848419943719767,0.803558,0.8165054610034418,0.7870253837956339,0.819956
0.1166034403853537,0.760761,0.7957052983540138,0.7416332908245518,0.819956
0.1039047653713588,0.773879,0.7943159184567118,0.7549136992813503,0.819956
0.10889402633595667,0.825941,0.8442635732285276,0.811440851703603,0.825941
0.1251175558048018,0.780356,0.8102720102289734,0.7620610984918641,0.825941
0.09111106744182579,0.829794,0.8494104797043155,0.8157232069312023,0.829794
0.09116985722120559,0.768222,0.7854502249058586,0.7486790553985742,0.829794
0.11026494107680039,0.810363,0.832007185459862,0.7945615648217493,0.829794
0.08143678546119272,0.833484,0.8535123545344357,0.8195638761793085,0.833484
0.09103245291272911,0.783225,0.813796261651925,0.7655441450962756,0.833484
0.07394347660076082,0.84201,0.8607589503334605,0.8288364421658582,0.84201
0.10144439450559321,0.819546,0.8423111744073151,0.804598912062236,0.84201
0.09402316370246451,0.842174,0.8624887686653923,0.8289737195441824,0.842174
0.07751468566947439,0.822497,0.8467793281391758,0.8077699163450761,0.842174
0.09252873617695288,0.823891,0.8496552741016662,0.8097337421094495,0.842174
0.07928864051995987,0.822989,0.8433940088551897,0.8083626317234179,0.842174
0.08245014732577995,0.834795,0.8572805037152084,0.8212654329729429,0.842174
0.0943404370395655,0.803558,0.8243721351334033,0.7872499552858898,0.842174
0.08481629342468602,0.820038,0.8461058657385727,0.8049828797407297,0.842174
